"head","winner","loser","worker_id","rt","Center","Left","Right","Answer","sampleAlg","sampleSet"
29,11,10,"sc2xbd6w","2315","pnhns","fnfyw","fnfyb","fnfyw","random","train"
15,17,22,"sc2xbd6w","1997","fnmyw","pdhob","pdcns","pdcns","random","train"
23,24,12,"sc2xbd6w","2618","pdhos","fnmob","pncnb","pncnb","random","train"
7,4,15,"sc2xbd6w","2080","fdmyw","fdmob","fnmyw","fdmob","random","train"
24,13,12,"sc2xbd6w","2591","pncnb","fnmob","fnmow","fnmow","random","train"
1,1,12,"sc2xbd6w","1748","fdfow","fnmob","fdfow","fdfow","check",NA
23,20,1,"sc2xbd6w","1962","pdhos","fdfow","pdhnb","pdhnb","random","train"
22,2,24,"sc2xbd6w","1866","pdhob","pncnb","fdfyb","fdfyb","random","train"
29,20,6,"sc2xbd6w","1892","pnhns","pdhnb","fdmyb","pdhnb","random","train"
18,22,12,"sc2xbd6w","1716","pdcob","pdhob","fnmob","pdhob","random","train"
24,27,12,"sc2xbd6w","2853","pncnb","pncos","fnmob","pncos","random","train"
11,15,22,"sc2xbd6w","1871","fnfyw","pdhob","fnmyw","fnmyw","random","train"
21,16,3,"sc2xbd6w","1661","pdhns","fdfyw","pdcnb","pdcnb","random","train"
26,14,3,"sc2xbd6w","2135","pncob","fnmyb","fdfyw","fnmyb","random","train"
21,19,31,"sc2xbd6w","1427","pdhns","pdcos","pnhos","pdcos","random","train"
9,30,29,"sc2xbd6w","1771","fnfow","pnhns","pnhob","pnhob","random","train"
12,28,1,"sc2xbd6w","1526","fnmob","pnhnb","fdfow","pnhnb","random","train"
28,13,23,"sc2xbd6w","1606","pnhnb","pdhos","fnmow","fnmow","random","train"
30,9,21,"sc2xbd6w","1681","pnhob","fnfow","pdhns","fnfow","random","train"
9,15,23,"sc2xbd6w","1674","fnfow","pdhos","fnmyw","fnmyw","random","train"
30,30,10,"sc2xbd6w","2056","pnhob","pnhob","fnfyb","pnhob","check",NA
28,0,4,"sc2xbd6w","2218","pnhnb","fdmob","fdfob","fdfob","random","train"
19,2,11,"sc2xbd6w","1531","pdcos","fdfyb","fnfyw","fdfyb","random","train"
24,13,22,"sc2xbd6w","1885","pncnb","pdhob","fnmow","fnmow","validation","train"
10,13,21,"sc2xbd6w","1652","fnfyb","pdhns","fnmow","fnmow","random","test"
19,22,4,"sc2xbd6w","1609","pdcos","pdhob","fdmob","pdhob","random","train"
0,5,6,"sc2xbd6w","2056","fdfob","fdmyb","fdmow","fdmow","random","test"
31,27,0,"sc2xbd6w","1574","pnhos","fdfob","pncos","pncos","random","train"
8,9,26,"sc2xbd6w","1945","fnfob","pncob","fnfow","fnfow","random","test"
16,22,15,"sc2xbd6w","1784","pdcnb","fnmyw","pdhob","pdhob","random","train"
23,26,8,"sc2xbd6w","3614","pdhos","fnfob","pncob","pncob","random","train"
9,24,28,"sc2xbd6w","3983","fnfow","pnhnb","pncnb","pncnb","random","train"
11,26,2,"sc2xbd6w","1455","fnfyw","pncob","fdfyb","pncob","random","train"
17,2,4,"sc2xbd6w","1851","pdcns","fdmob","fdfyb","fdfyb","random","train"
8,10,29,"sc2xbd6w","2702","fnfob","fnfyb","pnhns","fnfyb","random","train"
0,3,27,"sc2xbd6w","2072","fdfob","fdfyw","pncos","fdfyw","random","train"
15,31,5,"sc2xbd6w","1845","fnmyw","pnhos","fdmow","pnhos","random","train"
1,3,29,"sc2xbd6w","1810","fdfow","pnhns","fdfyw","fdfyw","random","train"
7,4,1,"sc2xbd6w","2681","fdmyw","fdfow","fdmob","fdmob","random","train"
8,14,24,"sc2xbd6w","1707","fnfob","pncnb","fnmyb","fnmyb","random","test"
29,23,18,"sc2xbd6w","1791","pnhns","pdcob","pdhos","pdhos","random","train"
10,31,19,"sc2xbd6w","1845","fnfyb","pnhos","pdcos","pnhos","random","train"
6,4,5,"sc2xbd6w","2701","fdmyb","fdmow","fdmob","fdmob","random","train"
21,20,18,"sc2xbd6w","2303","pdhns","pdcob","pdhnb","pdhnb","random","train"
15,13,17,"sc2xbd6w","1525","fnmyw","fnmow","pdcns","fnmow","random","train"
14,0,17,"sc2xbd6w","1626","fnmyb","fdfob","pdcns","fdfob","validation","train"
15,30,16,"sc2xbd6w","1534","fnmyw","pdcnb","pnhob","pnhob","random","test"
18,0,31,"sc2xbd6w","2053","pdcob","fdfob","pnhos","fdfob","validation","train"
22,17,6,"sc2xbd6w","1589","pdhob","fdmyb","pdcns","pdcns","random","train"
24,30,20,"sc2xbd6w","1666","pncnb","pdhnb","pnhob","pnhob","random","train"
4,19,15,"sc2xbd6w","1734","fdmob","fnmyw","pdcos","pdcos","random","train"
31,28,4,"sc2xbd6w","2087","pnhos","fdmob","pnhnb","pnhnb","random","train"
20,7,2,"sc2xbd6w","2997","pdhnb","fdmyw","fdfyb","fdmyw","random","test"
8,9,25,"sc2xbd6w","1875","fnfob","fnfow","pncns","fnfow","random","train"
6,23,14,"sc2xbd6w","1628","fdmyb","fnmyb","pdhos","pdhos","random","train"
14,5,20,"sc2xbd6w","1650","fnmyb","pdhnb","fdmow","fdmow","random","train"
23,24,13,"sc2xbd6w","1723","pdhos","pncnb","fnmow","pncnb","validation","train"
1,19,9,"sc2xbd6w","2039","fdfow","pdcos","fnfow","pdcos","random","train"
21,1,27,"sc2xbd6w","2449","pdhns","fdfow","pncos","fdfow","random","train"
3,19,28,"sc2xbd6w","2313","fdfyw","pdcos","pnhnb","pdcos","random","train"
17,23,11,"sc2xbd6w","2167","pdcns","pdhos","fnfyw","pdhos","random","train"
17,12,13,"sc2xbd6w","2172","pdcns","fnmow","fnmob","fnmob","validation","train"
30,31,17,"sc2xbd6w","1871","pnhob","pnhos","pdcns","pnhos","random","train"
14,28,31,"sc2xbd6w","1877","fnmyb","pnhos","pnhnb","pnhnb","validation","train"
24,9,2,"sc2xbd6w","1948","pncnb","fnfow","fdfyb","fnfow","random","train"
5,1,26,"sc2xbd6w","1751","fdmow","fdfow","pncob","fdfow","random","train"
23,1,15,"sc2xbd6w","2320","pdhos","fdfow","fnmyw","fdfow","random","train"
8,10,2,"sc2xbd6w","1826","fnfob","fdfyb","fnfyb","fnfyb","random","train"
22,2,6,"sc2xbd6w","2308","pdhob","fdfyb","fdmyb","fdfyb","random","train"
15,8,29,"sc2xbd6w","1673","fnmyw","fnfob","pnhns","fnfob","random","train"
6,2,13,"sc2xbd6w","2186","fdmyb","fdfyb","fnmow","fdfyb","random","train"
18,28,14,"sc2xbd6w","2738","pdcob","fnmyb","pnhnb","pnhnb","random","train"
28,30,23,"sc2xbd6w","2387","pnhnb","pdhos","pnhob","pnhob","random","test"
7,9,26,"sc2xbd6w","2275","fdmyw","fnfow","pncob","fnfow","random","train"
29,29,8,"sc2xbd6w","2062","pnhns","pnhns","fnfob","pnhns","check",NA
4,1,30,"sc2xbd6w","2657","fdmob","fdfow","pnhob","fdfow","validation","train"
12,3,21,"sc2xbd6w","1980","fnmob","fdfyw","pdhns","fdfyw","random","train"
4,1,27,"sc2xbd6w","2122","fdmob","pncos","fdfow","fdfow","random","train"
10,4,16,"sc2xbd6w","2402","fnfyb","pdcnb","fdmob","fdmob","random","train"
19,17,0,"sc2xbd6w","2617","pdcos","pdcns","fdfob","pdcns","random","train"
0,10,13,"sc2xbd6w","2321","fdfob","fnmow","fnfyb","fnfyb","random","train"
5,19,27,"sc2xbd6w","1277","fdmow","pdcos","pncos","pdcos","random","train"
11,11,8,"sc2xbd6w","1582","fnfyw","fnfyw","fnfob","fnfyw","check",NA
25,22,3,"sc2xbd6w","2175","pncns","pdhob","fdfyw","pdhob","random","train"
4,23,14,"sc2xbd6w","1953","fdmob","pdhos","fnmyb","pdhos","random","train"
12,31,0,"sc2xbd6w","1935","fnmob","fdfob","pnhos","pnhos","random","train"
27,30,17,"sc2xbd6w","2226","pncos","pnhob","pdcns","pnhob","random","train"
19,20,1,"sc2xbd6w","2009","pdcos","pdhnb","fdfow","pdhnb","random","train"
4,30,24,"sc2xbd6w","2656","fdmob","pncnb","pnhob","pnhob","random","train"
29,25,17,"sc2xbd6w","1534","pnhns","pncns","pdcns","pncns","random","train"
12,14,4,"sc2xbd6w","2117","fnmob","fdmob","fnmyb","fnmyb","validation","train"
23,2,27,"sc2xbd6w","2309","pdhos","fdfyb","pncos","fdfyb","random","test"
25,27,18,"sc2xbd6w","2080","pncns","pdcob","pncos","pncos","random","train"
30,27,25,"sc2xbd6w","2323","pnhob","pncos","pncns","pncos","random","train"
13,18,17,"sc2xbd6w","2116","fnmow","pdcns","pdcob","pdcob","random","train"
25,29,20,"sc2xbd6w","1613","pncns","pdhnb","pnhns","pnhns","random","train"
19,22,30,"sc2xbd6w","1805","pdcos","pdhob","pnhob","pdhob","random","train"
8,29,23,"sc2xbd6w","2036","fnfob","pdhos","pnhns","pnhns","random","train"
20,18,7,"sc2xbd6w","1705","pdhnb","pdcob","fdmyw","pdcob","random","test"
25,17,3,"sc2xbd6w","2767","pncns","pdcns","fdfyw","pdcns","random","train"
27,21,22,"sc2xbd6w","2758","pncos","pdhob","pdhns","pdhns","random","train"
15,31,6,"sc2xbd6w","1791","fnmyw","pnhos","fdmyb","pnhos","random","train"
16,25,30,"sc2xbd6w","2694","pdcnb","pncns","pnhob","pncns","random","train"
28,25,20,"sc2xbd6w","1677","pnhnb","pdhnb","pncns","pncns","random","test"
26,18,23,"sc2xbd6w","2309","pncob","pdcob","pdhos","pdcob","random","train"
24,11,10,"sc2xbd6w","2056","pncnb","fnfyb","fnfyw","fnfyw","random","train"
26,26,13,"sc2xbd6w","2027","pncob","pncob","fnmow","pncob","check",NA
8,6,22,"sc2xbd6w","2144","fnfob","pdhob","fdmyb","fdmyb","random","train"
29,25,13,"sc2xbd6w","2146","pnhns","fnmow","pncns","pncns","random","train"
15,7,4,"sc2xbd6w","2178","fnmyw","fdmob","fdmyw","fdmyw","random","train"
30,19,6,"sc2xbd6w","2137","pnhob","pdcos","fdmyb","pdcos","random","train"
14,8,21,"sc2xbd6w","2032","fnmyb","pdhns","fnfob","fnfob","random","train"
4,1,10,"sc2xbd6w","2000","fdmob","fdfow","fnfyb","fdfow","random","train"
17,16,18,"sc2xbd6w","2328","pdcns","pdcob","pdcnb","pdcnb","validation","train"
21,17,13,"sc2xbd6w","1713","pdhns","fnmow","pdcns","pdcns","random","train"
23,3,8,"sc2xbd6w","1699","pdhos","fdfyw","fnfob","fdfyw","random","train"
