head,winner,loser,worker_id,rt,Center,Left,Right,Answer,sampleAlg,sampleSet
2,21,6,78972,2679,CFD-BF-002-022-F,CFD-BF-050-004-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
15,0,31,78972,1853,CFD-BM-038-007-HO,CFD-BF-002-004-HO,CFD-WM-033-014-A,CFD-BF-002-004-HO,random,train
12,19,15,78972,3611,CFD-BM-009-003-HO,CFD-WF-001-016-A,CFD-BM-038-007-HO,CFD-WF-001-016-A,random,train
16,30,22,78972,4674,CFD-BM-038-017-F,CFD-WM-033-007-HO,CFD-WF-020-023-HO,CFD-WM-033-007-HO,random,train
18,18,2,78972,1082,CFD-WF-001-009-HO,CFD-BF-002-022-F,CFD-WF-001-009-HO,CFD-WF-001-009-HO,check,NA
1,7,16,78972,1854,CFD-BF-002-018-A,CFD-BM-038-017-F,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
4,18,15,78972,3344,CFD-BF-005-020-A,CFD-BM-038-007-HO,CFD-WF-001-009-HO,CFD-WF-001-009-HO,random,train
24,16,1,78972,1545,CFD-WF-026-008-A,CFD-BM-038-017-F,CFD-BF-002-018-A,CFD-BM-038-017-F,random,train
32,32,11,78972,960,CFD-WM-033-053-F,CFD-BM-002-016-A,CFD-WM-033-053-F,CFD-WM-033-053-F,check,NA
25,5,14,78972,2774,CFD-WF-026-017-HO,CFD-BM-009-009-F,CFD-BF-005-022-F,CFD-BF-005-022-F,random,train
33,27,10,78972,3755,CFD-WM-038-005-HO,CFD-WM-023-004-HO,CFD-BM-002-007-HO,CFD-WM-023-004-HO,random,train
3,10,27,78972,2375,CFD-BF-005-005-HO,CFD-BM-002-007-HO,CFD-WM-023-004-HO,CFD-BM-002-007-HO,random,train
17,32,21,78972,7338,CFD-BM-038-038-A,CFD-WF-020-012-A,CFD-WM-033-053-F,CFD-WM-033-053-F,random,test
9,19,33,78972,2152,CFD-BM-002-002-F,CFD-WM-038-005-HO,CFD-WF-001-016-A,CFD-WF-001-016-A,random,test
33,7,31,78972,6432,CFD-WM-038-005-HO,CFD-WM-033-014-A,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
34,33,22,78972,1387,CFD-WM-038-011-A,CFD-WM-038-005-HO,CFD-WF-020-023-HO,CFD-WM-038-005-HO,random,train
9,11,16,78972,1160,CFD-BM-002-002-F,CFD-BM-002-016-A,CFD-BM-038-017-F,CFD-BM-002-016-A,random,train
22,35,0,78972,1218,CFD-WF-020-023-HO,CFD-BF-002-004-HO,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
32,32,23,78972,1085,CFD-WM-033-053-F,CFD-WM-033-053-F,CFD-WF-020-027-F,CFD-WM-033-053-F,check,NA
13,4,35,78972,1305,CFD-BM-009-008-A,CFD-WM-038-018-F,CFD-BF-005-020-A,CFD-BF-005-020-A,random,test
9,28,21,78972,2158,CFD-BM-002-002-F,CFD-WF-020-012-A,CFD-WM-023-012-A,CFD-WM-023-012-A,random,train
17,15,14,78972,1073,CFD-BM-038-038-A,CFD-BM-038-007-HO,CFD-BM-009-009-F,CFD-BM-038-007-HO,random,train
21,18,25,78972,2250,CFD-WF-020-012-A,CFD-WF-001-009-HO,CFD-WF-026-017-HO,CFD-WF-001-009-HO,random,train
6,30,31,78972,7925,CFD-BF-050-004-HO,CFD-WM-033-007-HO,CFD-WM-033-014-A,CFD-WM-033-007-HO,random,train
28,32,18,78972,1951,CFD-WM-023-012-A,CFD-WM-033-053-F,CFD-WF-001-009-HO,CFD-WM-033-053-F,random,train
17,7,28,78972,1756,CFD-BM-038-038-A,CFD-WM-023-012-A,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
12,12,19,78972,969,CFD-BM-009-003-HO,CFD-WF-001-016-A,CFD-BM-009-003-HO,CFD-BM-009-003-HO,check,NA
18,18,9,78972,981,CFD-WF-001-009-HO,CFD-WF-001-009-HO,CFD-BM-002-002-F,CFD-WF-001-009-HO,check,NA
3,20,26,78972,3507,CFD-BF-005-005-HO,CFD-WF-026-024-F,CFD-WF-001-027-F,CFD-WF-001-027-F,random,test
12,23,24,78972,3482,CFD-BM-009-003-HO,CFD-WF-020-027-F,CFD-WF-026-008-A,CFD-WF-020-027-F,random,train
6,35,28,78972,3393,CFD-BF-050-004-HO,CFD-WM-023-012-A,CFD-WM-038-018-F,CFD-WM-038-018-F,random,test
26,2,27,78972,1902,CFD-WF-026-024-F,CFD-BF-002-022-F,CFD-WM-023-004-HO,CFD-BF-002-022-F,random,train
10,11,16,78972,1233,CFD-BM-002-007-HO,CFD-BM-002-016-A,CFD-BM-038-017-F,CFD-BM-002-016-A,random,train
33,22,25,78972,1217,CFD-WM-038-005-HO,CFD-WF-026-017-HO,CFD-WF-020-023-HO,CFD-WF-020-023-HO,random,train
7,21,27,78972,1658,CFD-BF-050-012-A,CFD-WF-020-012-A,CFD-WM-023-004-HO,CFD-WF-020-012-A,random,test
21,23,4,78972,5835,CFD-WF-020-012-A,CFD-WF-020-027-F,CFD-BF-005-020-A,CFD-WF-020-027-F,random,train
28,13,33,78972,5922,CFD-WM-023-012-A,CFD-BM-009-008-A,CFD-WM-038-005-HO,CFD-BM-009-008-A,random,train
20,12,6,78972,1286,CFD-WF-001-027-F,CFD-BM-009-003-HO,CFD-BF-050-004-HO,CFD-BM-009-003-HO,random,train
35,31,4,78972,1971,CFD-WM-038-018-F,CFD-WM-033-014-A,CFD-BF-005-020-A,CFD-WM-033-014-A,random,train
14,23,34,78972,4417,CFD-BM-009-009-F,CFD-WM-038-011-A,CFD-WF-020-027-F,CFD-WF-020-027-F,random,train
0,0,9,78972,993,CFD-BF-002-004-HO,CFD-BF-002-004-HO,CFD-BM-002-002-F,CFD-BF-002-004-HO,check,NA
21,5,14,78972,4561,CFD-WF-020-012-A,CFD-BM-009-009-F,CFD-BF-005-022-F,CFD-BF-005-022-F,random,train
18,6,32,78972,2833,CFD-WF-001-009-HO,CFD-BF-050-004-HO,CFD-WM-033-053-F,CFD-BF-050-004-HO,random,train
29,13,26,78972,1958,CFD-WM-023-015-F,CFD-BM-009-008-A,CFD-WF-026-024-F,CFD-BM-009-008-A,random,train
24,0,8,78972,1531,CFD-WF-026-008-A,CFD-BF-050-036-F,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
20,1,32,78972,3648,CFD-WF-001-027-F,CFD-WM-033-053-F,CFD-BF-002-018-A,CFD-BF-002-018-A,random,test
16,15,3,78972,1047,CFD-BM-038-017-F,CFD-BM-038-007-HO,CFD-BF-005-005-HO,CFD-BM-038-007-HO,random,train
24,4,5,78972,3930,CFD-WF-026-008-A,CFD-BF-005-020-A,CFD-BF-005-022-F,CFD-BF-005-020-A,random,train
6,9,34,78972,4128,CFD-BF-050-004-HO,CFD-BM-002-002-F,CFD-WM-038-011-A,CFD-BM-002-002-F,random,train
9,22,25,78972,2691,CFD-BM-002-002-F,CFD-WF-020-023-HO,CFD-WF-026-017-HO,CFD-WF-020-023-HO,random,train
30,33,20,78972,5692,CFD-WM-033-007-HO,CFD-WM-038-005-HO,CFD-WF-001-027-F,CFD-WM-038-005-HO,random,train
35,18,27,78972,2666,CFD-WM-038-018-F,CFD-WM-023-004-HO,CFD-WF-001-009-HO,CFD-WF-001-009-HO,random,train
23,9,0,78972,2522,CFD-WF-020-027-F,CFD-BF-002-004-HO,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
23,5,35,78972,3837,CFD-WF-020-027-F,CFD-BF-005-022-F,CFD-WM-038-018-F,CFD-BF-005-022-F,random,train
23,22,28,78972,1550,CFD-WF-020-027-F,CFD-WF-020-023-HO,CFD-WM-023-012-A,CFD-WF-020-023-HO,random,test
11,29,18,78972,1771,CFD-BM-002-016-A,CFD-WM-023-015-F,CFD-WF-001-009-HO,CFD-WM-023-015-F,random,train
28,14,26,78972,1425,CFD-WM-023-012-A,CFD-BM-009-009-F,CFD-WF-026-024-F,CFD-BM-009-009-F,random,train
31,35,2,78972,4406,CFD-WM-033-014-A,CFD-WM-038-018-F,CFD-BF-002-022-F,CFD-WM-038-018-F,random,train
26,24,16,78972,912,CFD-WF-026-024-F,CFD-WF-026-008-A,CFD-BM-038-017-F,CFD-WF-026-008-A,random,train
15,0,8,78972,1971,CFD-BM-038-007-HO,CFD-BF-002-004-HO,CFD-BF-050-036-F,CFD-BF-002-004-HO,random,train
1,30,28,78972,7145,CFD-BF-002-018-A,CFD-WM-033-007-HO,CFD-WM-023-012-A,CFD-WM-033-007-HO,random,train
11,33,19,78972,3744,CFD-BM-002-016-A,CFD-WM-038-005-HO,CFD-WF-001-016-A,CFD-WM-038-005-HO,random,test
3,4,15,78972,3396,CFD-BF-005-005-HO,CFD-BM-038-007-HO,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
33,31,32,78972,6164,CFD-WM-038-005-HO,CFD-WM-033-053-F,CFD-WM-033-014-A,CFD-WM-033-014-A,random,train
2,21,17,78972,1836,CFD-BF-002-022-F,CFD-BM-038-038-A,CFD-WF-020-012-A,CFD-WF-020-012-A,random,test
32,22,18,78972,10814,CFD-WM-033-053-F,CFD-WF-020-023-HO,CFD-WF-001-009-HO,CFD-WF-020-023-HO,random,train
26,32,21,78972,9789,CFD-WF-026-024-F,CFD-WM-033-053-F,CFD-WF-020-012-A,CFD-WM-033-053-F,random,train
0,2,31,78972,1267,CFD-BF-002-004-HO,CFD-WM-033-014-A,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
7,2,15,78972,1781,CFD-BF-050-012-A,CFD-BM-038-007-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
32,3,7,78972,1412,CFD-WM-033-053-F,CFD-BF-005-005-HO,CFD-BF-050-012-A,CFD-BF-005-005-HO,random,train
18,1,27,78972,1530,CFD-WF-001-009-HO,CFD-WM-023-004-HO,CFD-BF-002-018-A,CFD-BF-002-018-A,random,train
17,2,12,78972,2427,CFD-BM-038-038-A,CFD-BF-002-022-F,CFD-BM-009-003-HO,CFD-BF-002-022-F,random,train
6,1,27,78972,1161,CFD-BF-050-004-HO,CFD-BF-002-018-A,CFD-WM-023-004-HO,CFD-BF-002-018-A,random,test
20,29,27,78972,2831,CFD-WF-001-027-F,CFD-WM-023-015-F,CFD-WM-023-004-HO,CFD-WM-023-015-F,random,test
30,13,9,78972,5007,CFD-WM-033-007-HO,CFD-BM-002-002-F,CFD-BM-009-008-A,CFD-BM-009-008-A,random,test
0,3,23,78972,1327,CFD-BF-002-004-HO,CFD-BF-005-005-HO,CFD-WF-020-027-F,CFD-BF-005-005-HO,random,train
26,32,2,78972,4189,CFD-WF-026-024-F,CFD-WM-033-053-F,CFD-BF-002-022-F,CFD-WM-033-053-F,random,train
11,9,27,78972,928,CFD-BM-002-016-A,CFD-WM-023-004-HO,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
19,17,24,78972,2659,CFD-WF-001-016-A,CFD-WF-026-008-A,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
14,4,23,78972,1719,CFD-BM-009-009-F,CFD-WF-020-027-F,CFD-BF-005-020-A,CFD-BF-005-020-A,random,test
17,19,6,78972,2063,CFD-BM-038-038-A,CFD-WF-001-016-A,CFD-BF-050-004-HO,CFD-WF-001-016-A,random,train
35,6,10,78972,2840,CFD-WM-038-018-F,CFD-BF-050-004-HO,CFD-BM-002-007-HO,CFD-BF-050-004-HO,random,test
3,13,21,78972,1303,CFD-BF-005-005-HO,CFD-BM-009-008-A,CFD-WF-020-012-A,CFD-BM-009-008-A,random,train
11,22,26,78972,1412,CFD-BM-002-016-A,CFD-WF-020-023-HO,CFD-WF-026-024-F,CFD-WF-020-023-HO,random,train
21,8,26,78972,1639,CFD-WF-020-012-A,CFD-BF-050-036-F,CFD-WF-026-024-F,CFD-BF-050-036-F,random,train
3,12,21,78972,2705,CFD-BF-005-005-HO,CFD-BM-009-003-HO,CFD-WF-020-012-A,CFD-BM-009-003-HO,random,train
5,27,17,78972,2283,CFD-BF-005-022-F,CFD-BM-038-038-A,CFD-WM-023-004-HO,CFD-WM-023-004-HO,random,train
21,33,11,78972,1722,CFD-WF-020-012-A,CFD-BM-002-016-A,CFD-WM-038-005-HO,CFD-WM-038-005-HO,random,train
6,21,16,78972,2377,CFD-BF-050-004-HO,CFD-WF-020-012-A,CFD-BM-038-017-F,CFD-WF-020-012-A,random,train
23,27,11,78972,1286,CFD-WF-020-027-F,CFD-WM-023-004-HO,CFD-BM-002-016-A,CFD-WM-023-004-HO,random,test
29,5,0,78972,1394,CFD-WM-023-015-F,CFD-BF-002-004-HO,CFD-BF-005-022-F,CFD-BF-005-022-F,random,train
28,12,17,78972,2932,CFD-WM-023-012-A,CFD-BM-009-003-HO,CFD-BM-038-038-A,CFD-BM-009-003-HO,random,train
4,10,25,78972,1991,CFD-BF-005-020-A,CFD-WF-026-017-HO,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,train
7,3,32,78972,1251,CFD-BF-050-012-A,CFD-WM-033-053-F,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
21,29,5,78972,4721,CFD-WF-020-012-A,CFD-WM-023-015-F,CFD-BF-005-022-F,CFD-WM-023-015-F,random,train
25,3,32,78972,2397,CFD-WF-026-017-HO,CFD-WM-033-053-F,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
22,15,25,78972,3063,CFD-WF-020-023-HO,CFD-WF-026-017-HO,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,test
6,13,34,78972,5509,CFD-BF-050-004-HO,CFD-BM-009-008-A,CFD-WM-038-011-A,CFD-BM-009-008-A,random,train
19,15,24,78972,6787,CFD-WF-001-016-A,CFD-BM-038-007-HO,CFD-WF-026-008-A,CFD-BM-038-007-HO,random,train
31,32,18,78972,1110,CFD-WM-033-014-A,CFD-WF-001-009-HO,CFD-WM-033-053-F,CFD-WM-033-053-F,random,test
27,14,8,78972,1911,CFD-WM-023-004-HO,CFD-BF-050-036-F,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
7,3,32,78972,1274,CFD-BF-050-012-A,CFD-WM-033-053-F,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
24,17,29,78972,1033,CFD-WF-026-008-A,CFD-WM-023-015-F,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
15,6,27,78972,4527,CFD-BM-038-007-HO,CFD-BF-050-004-HO,CFD-WM-023-004-HO,CFD-BF-050-004-HO,random,train
33,19,24,78972,2448,CFD-WM-038-005-HO,CFD-WF-026-008-A,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
5,0,23,78972,1181,CFD-BF-005-022-F,CFD-WF-020-027-F,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
13,11,23,78972,1989,CFD-BM-009-008-A,CFD-BM-002-016-A,CFD-WF-020-027-F,CFD-BM-002-016-A,random,test
3,16,20,78972,2919,CFD-BF-005-005-HO,CFD-WF-001-027-F,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
10,6,4,78972,1495,CFD-BM-002-007-HO,CFD-BF-005-020-A,CFD-BF-050-004-HO,CFD-BF-050-004-HO,random,train
3,5,33,78972,1184,CFD-BF-005-005-HO,CFD-BF-005-022-F,CFD-WM-038-005-HO,CFD-BF-005-022-F,random,train
13,9,1,78972,1238,CFD-BM-009-008-A,CFD-BF-002-018-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
24,24,18,78972,890,CFD-WF-026-008-A,CFD-WF-001-009-HO,CFD-WF-026-008-A,CFD-WF-026-008-A,check,NA
16,2,5,78972,4933,CFD-BM-038-017-F,CFD-BF-005-022-F,CFD-BF-002-022-F,CFD-BF-002-022-F,random,test
12,21,25,78972,1626,CFD-BM-009-003-HO,CFD-WF-026-017-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
28,4,12,78972,3605,CFD-WM-023-012-A,CFD-BM-009-003-HO,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
19,32,17,78972,2389,CFD-WF-001-016-A,CFD-WM-033-053-F,CFD-BM-038-038-A,CFD-WM-033-053-F,random,test
10,20,17,78972,1640,CFD-BM-002-007-HO,CFD-BM-038-038-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,test
17,15,12,78972,863,CFD-BM-038-038-A,CFD-BM-009-003-HO,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
5,2,22,78972,1171,CFD-BF-005-022-F,CFD-WF-020-023-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
3,5,17,78972,1621,CFD-BF-005-005-HO,CFD-BF-005-022-F,CFD-BM-038-038-A,CFD-BF-005-022-F,random,train
19,7,11,78972,1897,CFD-WF-001-016-A,CFD-BM-002-016-A,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
25,35,18,78972,2790,CFD-WF-026-017-HO,CFD-WF-001-009-HO,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
17,0,18,78972,3487,CFD-BM-038-038-A,CFD-BF-002-004-HO,CFD-WF-001-009-HO,CFD-BF-002-004-HO,random,train
1,2,34,78972,920,CFD-BF-002-018-A,CFD-BF-002-022-F,CFD-WM-038-011-A,CFD-BF-002-022-F,random,train
23,32,26,78972,1658,CFD-WF-020-027-F,CFD-WM-033-053-F,CFD-WF-026-024-F,CFD-WM-033-053-F,random,train
6,1,26,78972,1508,CFD-BF-050-004-HO,CFD-WF-026-024-F,CFD-BF-002-018-A,CFD-BF-002-018-A,random,test
23,23,25,78972,872,CFD-WF-020-027-F,CFD-WF-020-027-F,CFD-WF-026-017-HO,CFD-WF-020-027-F,check,NA
22,31,27,78972,3136,CFD-WF-020-023-HO,CFD-WM-023-004-HO,CFD-WM-033-014-A,CFD-WM-033-014-A,random,train
2,19,26,78972,2336,CFD-BF-002-022-F,CFD-WF-026-024-F,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
35,21,13,78972,1045,CFD-WM-038-018-F,CFD-BM-009-008-A,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
4,10,28,78972,2031,CFD-BF-005-020-A,CFD-WM-023-012-A,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,train
34,6,13,78972,2138,CFD-WM-038-011-A,CFD-BM-009-008-A,CFD-BF-050-004-HO,CFD-BF-050-004-HO,random,test
17,16,30,78972,842,CFD-BM-038-038-A,CFD-WM-033-007-HO,CFD-BM-038-017-F,CFD-BM-038-017-F,random,test
35,35,7,78972,738,CFD-WM-038-018-F,CFD-BF-050-012-A,CFD-WM-038-018-F,CFD-WM-038-018-F,check,NA
21,33,29,78972,1625,CFD-WF-020-012-A,CFD-WM-023-015-F,CFD-WM-038-005-HO,CFD-WM-038-005-HO,random,train
7,13,19,78972,2586,CFD-BF-050-012-A,CFD-WF-001-016-A,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
0,8,18,78972,1160,CFD-BF-002-004-HO,CFD-WF-001-009-HO,CFD-BF-050-036-F,CFD-BF-050-036-F,random,test
31,35,33,78972,2549,CFD-WM-033-014-A,CFD-WM-038-005-HO,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
13,0,32,78972,1319,CFD-BM-009-008-A,CFD-WM-033-053-F,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
18,19,12,78972,1036,CFD-WF-001-009-HO,CFD-WF-001-016-A,CFD-BM-009-003-HO,CFD-WF-001-016-A,random,train
5,2,25,78972,1472,CFD-BF-005-022-F,CFD-WF-026-017-HO,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
14,5,28,78972,1254,CFD-BM-009-009-F,CFD-BF-005-022-F,CFD-WM-023-012-A,CFD-BF-005-022-F,random,train
8,2,25,78972,1161,CFD-BF-050-036-F,CFD-BF-002-022-F,CFD-WF-026-017-HO,CFD-BF-002-022-F,random,train
8,20,19,78972,2324,CFD-BF-050-036-F,CFD-WF-001-016-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
9,14,31,78972,1073,CFD-BM-002-002-F,CFD-WM-033-014-A,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
1,19,18,78972,2279,CFD-BF-002-018-A,CFD-WF-001-009-HO,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
31,22,0,78972,2541,CFD-WM-033-014-A,CFD-BF-002-004-HO,CFD-WF-020-023-HO,CFD-WF-020-023-HO,random,train
6,32,16,78972,7516,CFD-BF-050-004-HO,CFD-WM-033-053-F,CFD-BM-038-017-F,CFD-WM-033-053-F,random,train
19,3,29,78972,2213,CFD-WF-001-016-A,CFD-WM-023-015-F,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
9,10,33,78972,998,CFD-BM-002-002-F,CFD-BM-002-007-HO,CFD-WM-038-005-HO,CFD-BM-002-007-HO,random,train
4,19,20,78972,2324,CFD-BF-005-020-A,CFD-WF-001-016-A,CFD-WF-001-027-F,CFD-WF-001-016-A,random,test
30,18,20,78972,3332,CFD-WM-033-007-HO,CFD-WF-001-009-HO,CFD-WF-001-027-F,CFD-WF-001-009-HO,random,train
9,34,33,78972,2232,CFD-BM-002-002-F,CFD-WM-038-011-A,CFD-WM-038-005-HO,CFD-WM-038-011-A,random,train
14,0,20,78972,3140,CFD-BM-009-009-F,CFD-BF-002-004-HO,CFD-WF-001-027-F,CFD-BF-002-004-HO,random,test
24,3,22,78972,4729,CFD-WF-026-008-A,CFD-BF-005-005-HO,CFD-WF-020-023-HO,CFD-BF-005-005-HO,random,test
15,2,13,78972,3913,CFD-BM-038-007-HO,CFD-BF-002-022-F,CFD-BM-009-008-A,CFD-BF-002-022-F,random,train
26,24,8,78972,737,CFD-WF-026-024-F,CFD-WF-026-008-A,CFD-BF-050-036-F,CFD-WF-026-008-A,random,test
19,6,16,78972,2174,CFD-WF-001-016-A,CFD-BF-050-004-HO,CFD-BM-038-017-F,CFD-BF-050-004-HO,random,train
0,30,32,78972,2210,CFD-BF-002-004-HO,CFD-WM-033-053-F,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,train
5,1,0,78972,3360,CFD-BF-005-022-F,CFD-BF-002-018-A,CFD-BF-002-004-HO,CFD-BF-002-018-A,random,train
17,25,27,78972,986,CFD-BM-038-038-A,CFD-WF-026-017-HO,CFD-WM-023-004-HO,CFD-WF-026-017-HO,random,test
17,25,28,78972,1065,CFD-BM-038-038-A,CFD-WM-023-012-A,CFD-WF-026-017-HO,CFD-WF-026-017-HO,random,train
1,0,9,78972,1110,CFD-BF-002-018-A,CFD-BF-002-004-HO,CFD-BM-002-002-F,CFD-BF-002-004-HO,random,train
25,33,22,78972,7892,CFD-WF-026-017-HO,CFD-WM-038-005-HO,CFD-WF-020-023-HO,CFD-WM-038-005-HO,random,train
25,10,7,78972,3300,CFD-WF-026-017-HO,CFD-BM-002-007-HO,CFD-BF-050-012-A,CFD-BM-002-007-HO,random,train
8,22,26,78972,2864,CFD-BF-050-036-F,CFD-WF-026-024-F,CFD-WF-020-023-HO,CFD-WF-020-023-HO,random,train
27,23,2,78972,1358,CFD-WM-023-004-HO,CFD-WF-020-027-F,CFD-BF-002-022-F,CFD-WF-020-027-F,random,test
12,11,24,78972,1032,CFD-BM-009-003-HO,CFD-BM-002-016-A,CFD-WF-026-008-A,CFD-BM-002-016-A,random,train
5,5,3,78972,985,CFD-BF-005-022-F,CFD-BF-005-022-F,CFD-BF-005-005-HO,CFD-BF-005-022-F,check,NA
33,29,25,78972,4203,CFD-WM-038-005-HO,CFD-WF-026-017-HO,CFD-WM-023-015-F,CFD-WM-023-015-F,random,train
12,5,33,78972,1021,CFD-BM-009-003-HO,CFD-BF-005-022-F,CFD-WM-038-005-HO,CFD-BF-005-022-F,random,train
10,0,23,78972,2081,CFD-BM-002-007-HO,CFD-WF-020-027-F,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
8,22,27,78972,2066,CFD-BF-050-036-F,CFD-WF-020-023-HO,CFD-WM-023-004-HO,CFD-WF-020-023-HO,random,train
26,33,17,78972,1391,CFD-WF-026-024-F,CFD-WM-038-005-HO,CFD-BM-038-038-A,CFD-WM-038-005-HO,random,train
16,17,4,78972,1033,CFD-BM-038-017-F,CFD-BM-038-038-A,CFD-BF-005-020-A,CFD-BM-038-038-A,random,train
4,18,24,78972,3276,CFD-BF-005-020-A,CFD-WF-001-009-HO,CFD-WF-026-008-A,CFD-WF-001-009-HO,random,train
15,0,1,78972,2122,CFD-BM-038-007-HO,CFD-BF-002-004-HO,CFD-BF-002-018-A,CFD-BF-002-004-HO,random,train
5,31,32,78972,10142,CFD-BF-005-022-F,CFD-WM-033-053-F,CFD-WM-033-014-A,CFD-WM-033-014-A,random,train
1,14,19,78972,1025,CFD-BF-002-018-A,CFD-BM-009-009-F,CFD-WF-001-016-A,CFD-BM-009-009-F,random,train
15,12,21,78972,1298,CFD-BM-038-007-HO,CFD-BM-009-003-HO,CFD-WF-020-012-A,CFD-BM-009-003-HO,random,test
18,18,32,78972,873,CFD-WF-001-009-HO,CFD-WM-033-053-F,CFD-WF-001-009-HO,CFD-WF-001-009-HO,check,NA
33,27,20,78972,2154,CFD-WM-038-005-HO,CFD-WM-023-004-HO,CFD-WF-001-027-F,CFD-WM-023-004-HO,random,train
2,4,27,78972,1382,CFD-BF-002-022-F,CFD-BF-005-020-A,CFD-WM-023-004-HO,CFD-BF-005-020-A,random,test
11,22,18,78972,2974,CFD-BM-002-016-A,CFD-WF-020-023-HO,CFD-WF-001-009-HO,CFD-WF-020-023-HO,random,train
35,8,19,78972,2825,CFD-WM-038-018-F,CFD-WF-001-016-A,CFD-BF-050-036-F,CFD-BF-050-036-F,random,test
20,19,3,78972,875,CFD-WF-001-027-F,CFD-WF-001-016-A,CFD-BF-005-005-HO,CFD-WF-001-016-A,random,train
19,11,26,78972,1430,CFD-WF-001-016-A,CFD-WF-026-024-F,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
4,7,25,78972,974,CFD-BF-005-020-A,CFD-BF-050-012-A,CFD-WF-026-017-HO,CFD-BF-050-012-A,random,train
31,34,18,78972,2736,CFD-WM-033-014-A,CFD-WF-001-009-HO,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
1,2,21,78972,847,CFD-BF-002-018-A,CFD-WF-020-012-A,CFD-BF-002-022-F,CFD-BF-002-022-F,random,test
33,10,4,78972,4274,CFD-WM-038-005-HO,CFD-BF-005-020-A,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,train
34,20,24,78972,2702,CFD-WM-038-011-A,CFD-WF-026-008-A,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
13,31,33,78972,2010,CFD-BM-009-008-A,CFD-WM-033-014-A,CFD-WM-038-005-HO,CFD-WM-033-014-A,random,train
35,4,10,78972,3975,CFD-WM-038-018-F,CFD-BM-002-007-HO,CFD-BF-005-020-A,CFD-BF-005-020-A,random,test
23,28,19,78972,2908,CFD-WF-020-027-F,CFD-WM-023-012-A,CFD-WF-001-016-A,CFD-WM-023-012-A,random,train
11,28,24,78972,1781,CFD-BM-002-016-A,CFD-WF-026-008-A,CFD-WM-023-012-A,CFD-WM-023-012-A,random,train
12,14,22,78972,1089,CFD-BM-009-003-HO,CFD-BM-009-009-F,CFD-WF-020-023-HO,CFD-BM-009-009-F,random,train
29,13,24,78972,2220,CFD-WM-023-015-F,CFD-BM-009-008-A,CFD-WF-026-008-A,CFD-BM-009-008-A,random,train
1,2,35,78972,978,CFD-BF-002-018-A,CFD-WM-038-018-F,CFD-BF-002-022-F,CFD-BF-002-022-F,random,train
20,0,10,78972,1834,CFD-WF-001-027-F,CFD-BF-002-004-HO,CFD-BM-002-007-HO,CFD-BF-002-004-HO,random,train
28,20,6,78972,1859,CFD-WM-023-012-A,CFD-BF-050-004-HO,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
